timestamp,date (UTC),unit id,sensor type,measurement type,data key,value
1609557372162,02.01.2021 03:16:12:162,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,411.0
1609557376632,02.01.2021 03:16:16:632,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609557382182,02.01.2021 03:16:22:182,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557386652,02.01.2021 03:16:26:652,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557392192,02.01.2021 03:16:32:192,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557396662,02.01.2021 03:16:36:662,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609557402302,02.01.2021 03:16:42:302,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557406682,02.01.2021 03:16:46:682,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557412304,02.01.2021 03:16:52:304,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557416603,02.01.2021 03:16:56:603,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,412.0
1609557422302,02.01.2021 03:17:02:302,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,412.0
1609557426582,02.01.2021 03:17:06:582,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609557432292,02.01.2021 03:17:12:292,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,411.0
1609557436632,02.01.2021 03:17:16:632,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557442152,02.01.2021 03:17:22:152,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557446662,02.01.2021 03:17:26:662,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557452175,02.01.2021 03:17:32:175,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609557456592,02.01.2021 03:17:36:592,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609557462422,02.01.2021 03:17:42:422,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,412.0
1609557466932,02.01.2021 03:17:46:932,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,411.0
1609557472422,02.01.2021 03:17:52:422,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557476812,02.01.2021 03:17:56:812,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557482412,02.01.2021 03:18:02:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557486812,02.01.2021 03:18:06:812,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557492382,02.01.2021 03:18:12:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557496822,02.01.2021 03:18:16:822,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557502452,02.01.2021 03:18:22:452,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557506833,02.01.2021 03:18:26:833,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557512422,02.01.2021 03:18:32:422,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557516872,02.01.2021 03:18:36:872,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557522402,02.01.2021 03:18:42:402,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557526812,02.01.2021 03:18:46:812,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557532382,02.01.2021 03:18:52:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557536932,02.01.2021 03:18:56:932,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557542403,02.01.2021 03:19:02:403,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557546852,02.01.2021 03:19:06:852,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557552382,02.01.2021 03:19:12:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557556822,02.01.2021 03:19:16:822,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557562462,02.01.2021 03:19:22:462,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557566914,02.01.2021 03:19:26:914,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557572442,02.01.2021 03:19:32:442,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609557576852,02.01.2021 03:19:36:852,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557582433,02.01.2021 03:19:42:433,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557586802,02.01.2021 03:19:46:802,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557592415,02.01.2021 03:19:52:415,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557596833,02.01.2021 03:19:56:833,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,402.0
1609557602423,02.01.2021 03:20:02:423,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557606882,02.01.2021 03:20:06:882,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557612403,02.01.2021 03:20:12:403,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557616862,02.01.2021 03:20:16:862,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557622402,02.01.2021 03:20:22:402,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557626782,02.01.2021 03:20:26:782,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557632413,02.01.2021 03:20:32:413,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557636772,02.01.2021 03:20:36:772,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557642434,02.01.2021 03:20:42:434,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557646794,02.01.2021 03:20:46:794,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,411.0
1609557652433,02.01.2021 03:20:52:433,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,413.0
1609557656812,02.01.2021 03:20:56:812,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,412.0
1609557662382,02.01.2021 03:21:02:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,412.0
1609557666852,02.01.2021 03:21:06:852,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,411.0
1609557672412,02.01.2021 03:21:12:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557676803,02.01.2021 03:21:16:803,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557682422,02.01.2021 03:21:22:422,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557686822,02.01.2021 03:21:26:822,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557692412,02.01.2021 03:21:32:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557696812,02.01.2021 03:21:36:812,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609557702412,02.01.2021 03:21:42:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609557706862,02.01.2021 03:21:46:862,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609557712383,02.01.2021 03:21:52:383,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557716832,02.01.2021 03:21:56:832,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557722382,02.01.2021 03:22:02:382,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557726802,02.01.2021 03:22:06:802,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557732622,02.01.2021 03:22:12:622,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609557737065,02.01.2021 03:22:17:065,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609557742602,02.01.2021 03:22:22:602,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557747062,02.01.2021 03:22:27:062,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557752682,02.01.2021 03:22:32:682,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557757043,02.01.2021 03:22:37:043,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557762582,02.01.2021 03:22:42:582,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557767042,02.01.2021 03:22:47:042,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557772592,02.01.2021 03:22:52:592,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557777022,02.01.2021 03:22:57:022,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557782612,02.01.2021 03:23:02:612,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557787142,02.01.2021 03:23:07:142,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557792642,02.01.2021 03:23:12:642,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557797032,02.01.2021 03:23:17:032,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557802602,02.01.2021 03:23:22:602,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557807102,02.01.2021 03:23:27:102,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557812562,02.01.2021 03:23:32:562,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557817013,02.01.2021 03:23:37:013,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557822612,02.01.2021 03:23:42:612,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557827102,02.01.2021 03:23:47:102,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557832542,02.01.2021 03:23:52:542,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557837003,02.01.2021 03:23:57:003,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557842632,02.01.2021 03:24:02:632,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557847032,02.01.2021 03:24:07:032,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609557852573,02.01.2021 03:24:12:573,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557857062,02.01.2021 03:24:17:062,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557862582,02.01.2021 03:24:22:582,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557867102,02.01.2021 03:24:27:102,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557872612,02.01.2021 03:24:32:612,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,400.0
1609557877032,02.01.2021 03:24:37:032,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,402.0
1609557882643,02.01.2021 03:24:42:643,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557887013,02.01.2021 03:24:47:013,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557892582,02.01.2021 03:24:52:582,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557897032,02.01.2021 03:24:57:032,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609557902582,02.01.2021 03:25:02:582,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609557907062,02.01.2021 03:25:07:062,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557912562,02.01.2021 03:25:12:562,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557917053,02.01.2021 03:25:17:053,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557922632,02.01.2021 03:25:22:632,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,402.0
1609557926992,02.01.2021 03:25:26:992,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609557932602,02.01.2021 03:25:32:602,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609557936993,02.01.2021 03:25:36:993,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609557942592,02.01.2021 03:25:42:592,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609557947022,02.01.2021 03:25:47:022,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609557952602,02.01.2021 03:25:52:602,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557957112,02.01.2021 03:25:57:112,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557962572,02.01.2021 03:26:02:572,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609557967122,02.01.2021 03:26:07:122,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609557972592,02.01.2021 03:26:12:592,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609557977052,02.01.2021 03:26:17:052,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557982603,02.01.2021 03:26:22:603,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557987083,02.01.2021 03:26:27:083,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609557992552,02.01.2021 03:26:32:552,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609557996982,02.01.2021 03:26:36:982,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,407.0
1609558002633,02.01.2021 03:26:42:633,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,405.0
1609558007023,02.01.2021 03:26:47:023,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609558012863,02.01.2021 03:26:52:863,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609558017213,02.01.2021 03:26:57:213,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,402.0
1609558022853,02.01.2021 03:27:02:853,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,401.0
1609558027222,02.01.2021 03:27:07:222,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,403.0
1609558032853,02.01.2021 03:27:12:853,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,404.0
1609558037343,02.01.2021 03:27:17:343,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,406.0
1609558042842,02.01.2021 03:27:22:842,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,408.0
1609558047232,02.01.2021 03:27:27:232,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609558052843,02.01.2021 03:27:32:843,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609558057202,02.01.2021 03:27:37:202,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,409.0
1609558062833,02.01.2021 03:27:42:833,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609558067222,02.01.2021 03:27:47:222,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,410.0
1609558072832,02.01.2021 03:27:52:832,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,412.0
1609558077193,02.01.2021 03:27:57:193,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,414.0
1609558082824,02.01.2021 03:28:02:824,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,419.0
1609558087313,02.01.2021 03:28:07:313,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,422.0
1609558092816,02.01.2021 03:28:12:816,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,426.0
1609558097182,02.01.2021 03:28:17:182,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,427.0
1609558102814,02.01.2021 03:28:22:814,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,428.0
1609558107303,02.01.2021 03:28:27:303,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,428.0
1609558112832,02.01.2021 03:28:32:832,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,429.0
1609558117293,02.01.2021 03:28:37:293,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,432.0
1609558122794,02.01.2021 03:28:42:794,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,437.0
1609558127292,02.01.2021 03:28:47:292,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,439.0
1609558132832,02.01.2021 03:28:52:832,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,439.0
1609558137293,02.01.2021 03:28:57:293,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,441.0
1609558142802,02.01.2021 03:29:02:802,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,442.0
1609558147284,02.01.2021 03:29:07:284,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,441.0
1609558152792,02.01.2021 03:29:12:792,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,441.0
1609558157273,02.01.2021 03:29:17:273,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,442.0
1609558162802,02.01.2021 03:29:22:802,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,440.0
1609558167273,02.01.2021 03:29:27:273,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,439.0
1609558172782,02.01.2021 03:29:32:782,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,438.0
1609558177262,02.01.2021 03:29:37:262,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,439.0
1609558182822,02.01.2021 03:29:42:822,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,439.0
1609558187264,02.01.2021 03:29:47:264,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,441.0
1609558192793,02.01.2021 03:29:52:793,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,442.0
1609558197302,02.01.2021 03:29:57:302,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,443.0
1609558202802,02.01.2021 03:30:02:802,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,444.0
1609558207252,02.01.2021 03:30:07:252,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,446.0
1609558212822,02.01.2021 03:30:12:822,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,447.0
1609558217262,02.01.2021 03:30:17:262,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,449.0
1609558222742,02.01.2021 03:30:22:742,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,450.0
1609558227243,02.01.2021 03:30:27:243,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,451.0
1609558232814,02.01.2021 03:30:32:814,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,452.0
1609558237233,02.01.2021 03:30:37:233,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,454.0
1609558242806,02.01.2021 03:30:42:806,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,457.0
1609558247223,02.01.2021 03:30:47:223,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,459.0
1609558252764,02.01.2021 03:30:52:764,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,460.0
1609558257232,02.01.2021 03:30:57:232,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,459.0
1609558262842,02.01.2021 03:31:02:842,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,457.0
1609558267232,02.01.2021 03:31:07:232,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,456.0
1609558272742,02.01.2021 03:31:12:742,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,455.0
1609558277262,02.01.2021 03:31:17:262,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,455.0
1609558282806,02.01.2021 03:31:22:806,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,455.0
1609558287432,02.01.2021 03:31:27:432,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,457.0
1609558292784,02.01.2021 03:31:32:784,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,456.0
1609558297202,02.01.2021 03:31:37:202,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,455.0
1609558303053,02.01.2021 03:31:43:053,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,456.0
1609558307444,02.01.2021 03:31:47:444,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,458.0
1609558313023,02.01.2021 03:31:53:023,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,459.0
1609558317453,02.01.2021 03:31:57:453,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,460.0
1609558323026,02.01.2021 03:32:03:026,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,460.0
1609558327412,02.01.2021 03:32:07:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,461.0
1609558333012,02.01.2021 03:32:13:012,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,461.0
1609558337452,02.01.2021 03:32:17:452,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,460.0
1609558343164,02.01.2021 03:32:23:164,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,457.0
1609558347482,02.01.2021 03:32:27:482,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,456.0
1609558353024,02.01.2021 03:32:33:024,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,456.0
1609558357352,02.01.2021 03:32:37:352,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,458.0
1609558363154,02.01.2021 03:32:43:154,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,460.0
1609558367484,02.01.2021 03:32:47:484,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,462.0
1609558373144,02.01.2021 03:32:53:144,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,461.0
1609558377442,02.01.2021 03:32:57:442,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,460.0
1609558383033,02.01.2021 03:33:03:033,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,458.0
1609558387422,02.01.2021 03:33:07:422,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,458.0
1609558392994,02.01.2021 03:33:12:994,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,461.0
1609558397442,02.01.2021 03:33:17:442,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,462.0
1609558402973,02.01.2021 03:33:22:973,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,465.0
1609558407442,02.01.2021 03:33:27:442,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,466.0
1609558413124,02.01.2021 03:33:33:124,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,466.0
1609558417503,02.01.2021 03:33:37:503,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,465.0
1609558423113,02.01.2021 03:33:43:113,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,466.0
1609558427412,02.01.2021 03:33:47:412,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,467.0
1609558433104,02.01.2021 03:33:53:104,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,468.0
1609558437464,02.01.2021 03:33:57:464,datalogger63011d,WuhanIAQ,CO2 concentration,WUHAN_IAQ_CO2,469.0
